journey_id,path,num_touchpoints,converted,revenue
762,Paid Search > Paid Search,2,0,0
763,Email > Direct > Organic Search > Direct > Social Media,5,1,1092.5
764,Organic Search,1,1,103.68
765,Organic Search > Social Media,2,0,0
766,Organic Search,1,1,123.78
767,Paid Search,1,1,119.94
768,Organic Search > Paid Search,2,0,0
769,Paid Search,1,1,1692.27
770,Direct,1,0,0
771,Paid Search,1,1,747.61
772,Paid Search > Direct > Social Media > Email > Social Media,5,0,0
773,Email > Paid Search,2,0,0
774,Paid Search,1,0,0
775,Direct,1,0,0
776,Organic Search,1,1,254.07
777,Direct > Paid Search,2,0,0
778,Organic Search,1,0,0
779,Email > Direct,2,0,0
780,Email > Social Media,2,1,1546.44
781,Direct > Organic Search,2,0,0
782,Direct,1,1,312.94
783,Direct,1,0,0
784,Paid Search > Email,2,1,108.16
785,Organic Search > Direct > Organic Search,3,0,0
786,Organic Search > Paid Search,2,1,437.71
787,Paid Search > Organic Search,2,1,409.75
788,Email,1,0,0
789,Direct,1,1,258.24
790,Organic Search > Social Media > Paid Search > Social Media,4,0,0
791,Email,1,0,0
792,Social Media > Paid Search,2,0,0
793,Social Media,1,0,0
794,Email > Social Media,2,1,126.71
795,Social Media > Paid Search,2,1,479.48
796,Paid Search,1,0,0
797,Direct > Organic Search,2,1,487.01
798,Organic Search,1,1,156.26
799,Social Media > Paid Search,2,0,0
800,Organic Search,1,0,0
801,Organic Search,1,0,0
802,Social Media,1,0,0
803,Paid Search > Email > Email > Paid Search > Email > Paid Search > Organic Search > Email,8,1,453.82
804,Paid Search > Direct,2,1,169.87
805,Direct,1,1,297.59
806,Organic Search,1,0,0
807,Organic Search > Social Media,2,0,0
808,Organic Search > Paid Search > Direct,3,0,0
809,Paid Search,1,0,0
810,Organic Search,1,1,489.64
811,Organic Search,1,0,0
812,Organic Search,1,0,0
813,Organic Search > Paid Search > Social Media > Paid Search,4,1,1594.96
814,Organic Search > Social Media > Paid Search > Organic Search,4,1,730.38
815,Paid Search > Direct > Direct,3,1,319.8
816,Organic Search > Paid Search > Email > Paid Search,4,0,0
817,Paid Search > Direct,2,1,254.68
818,Paid Search > Social Media,2,0,0
819,Paid Search > Direct > Email,3,1,117.14
820,Organic Search,1,0,0
821,Social Media > Organic Search > Social Media,3,1,335.89
822,Social Media,1,0,0
823,Email > Direct,2,1,289.93
824,Direct,1,1,275.69
825,Social Media,1,1,420.18
826,Social Media,1,0,0
827,Organic Search,1,0,0
828,Organic Search,1,0,0
829,Direct,1,0,0
830,Organic Search > Email,2,0,0
831,Paid Search,1,0,0
832,Social Media,1,0,0
833,Organic Search,1,0,0
834,Direct > Paid Search > Direct,3,1,119.05
835,Paid Search,1,0,0
836,Email,1,1,451.76
837,Paid Search > Social Media,2,1,1909.47
838,Direct,1,1,121.52
839,Paid Search > Email > Direct,3,1,565.38
840,Organic Search > Social Media > Paid Search,3,1,223.27
841,Direct,1,1,236.44
842,Direct,1,0,0
843,Organic Search,1,0,0
844,Paid Search > Email,2,1,258.93
845,Direct > Social Media,2,0,0
846,Paid Search,1,0,0
847,Organic Search > Email,2,1,102.85
848,Email,1,1,1800.78
849,Email,1,1,127.78
850,Paid Search > Social Media,2,0,0
851,Direct > Organic Search > Paid Search,3,0,0
852,Email > Email > Direct,3,0,0
853,Social Media > Social Media,2,0,0
854,Paid Search,1,1,57.64
855,Paid Search,1,1,267.62
856,Social Media > Email > Social Media,3,0,0
857,Social Media,1,0,0
858,Organic Search > Email > Social Media,3,1,442.84
859,Social Media,1,0,0
860,Organic Search > Email > Organic Search,3,0,0
861,Email > Organic Search,2,0,0
862,Social Media,1,0,0
863,Organic Search > Social Media,2,0,0
864,Paid Search,1,0,0
865,Social Media > Direct,2,1,113.0
866,Paid Search,1,1,1095.73
867,Organic Search > Direct,2,1,1061.34
868,Social Media,1,0,0
869,Organic Search > Paid Search > Organic Search,3,0,0
870,Social Media,1,0,0
871,Organic Search,1,0,0
872,Direct > Direct > Social Media,3,0,0
873,Direct,1,0,0
874,Email,1,1,608.45
875,Social Media,1,0,0
876,Direct > Email > Direct,3,1,227.02
877,Social Media > Paid Search,2,1,183.66
878,Email,1,0,0
879,Social Media,1,1,1760.96
880,Direct > Email > Paid Search > Paid Search > Email,5,0,0
881,Email > Social Media,2,0,0
882,Paid Search > Paid Search > Direct,3,0,0
883,Paid Search,1,0,0
884,Paid Search > Email > Direct,3,0,0
885,Paid Search,1,0,0
886,Social Media,1,0,0
887,Organic Search,1,0,0
888,Paid Search,1,0,0
889,Paid Search > Email > Paid Search,3,0,0
890,Organic Search > Paid Search > Direct,3,1,283.03
891,Paid Search,1,1,1231.37
892,Social Media > Paid Search,2,1,118.38
893,Email > Social Media,2,0,0
894,Paid Search,1,0,0
895,Organic Search,1,1,442.04
896,Direct,1,1,99.85
897,Paid Search > Organic Search > Social Media,3,0,0
898,Organic Search,1,1,349.29
899,Social Media > Email > Paid Search > Direct,4,1,255.96
900,Organic Search > Social Media,2,0,0
901,Social Media > Email,2,0,0
902,Direct,1,1,243.7
903,Organic Search,1,0,0
904,Direct,1,1,231.79
905,Organic Search,1,0,0
906,Social Media > Paid Search > Direct,3,1,269.14
907,Organic Search > Direct > Organic Search,3,0,0
908,Social Media,1,0,0
909,Organic Search,1,1,428.15
910,Paid Search > Direct > Social Media,3,0,0
911,Social Media > Email,2,1,361.99
912,Social Media > Paid Search,2,0,0
913,Organic Search,1,0,0
914,Organic Search > Paid Search > Paid Search > Social Media > Paid Search > Email,6,1,225.86
915,Organic Search > Organic Search > Direct > Email,4,0,0
916,Paid Search > Organic Search,2,1,434.09
917,Social Media > Paid Search > Paid Search,3,1,651.94
918,Organic Search > Paid Search,2,0,0
919,Organic Search > Direct > Paid Search > Social Media > Organic Search > Social Media,6,0,0
920,Paid Search,1,1,239.55
921,Organic Search,1,0,0
922,Social Media > Paid Search > Direct,3,1,727.09
923,Organic Search,1,0,0
924,Organic Search > Email,2,0,0
925,Organic Search > Email,2,0,0
926,Email,1,1,669.58
927,Social Media > Organic Search,2,0,0
928,Organic Search > Email,2,1,1517.59
929,Organic Search > Email > Direct > Organic Search,4,1,1960.17
930,Organic Search,1,0,0
931,Organic Search > Email > Organic Search > Social Media > Email,5,1,660.52
932,Social Media,1,1,367.94
933,Paid Search,1,1,642.86
934,Social Media > Paid Search > Email,3,1,259.76
935,Social Media,1,0,0
936,Organic Search,1,1,262.21
937,Direct,1,0,0
938,Organic Search > Direct > Email,3,0,0
939,Organic Search > Paid Search,2,1,341.0
940,Paid Search,1,0,0
941,Paid Search,1,0,0
942,Paid Search > Paid Search > Direct,3,1,153.08
943,Social Media > Organic Search > Paid Search,3,1,382.76
944,Paid Search > Social Media,2,0,0
945,Direct,1,1,105.73
946,Paid Search,1,1,483.88
947,Social Media,1,0,0
948,Organic Search,1,0,0
949,Organic Search > Social Media,2,0,0
950,Direct > Direct,2,1,568.67
951,Organic Search > Paid Search,2,1,660.44
952,Social Media > Paid Search,2,0,0
953,Paid Search > Direct,2,0,0
954,Social Media > Paid Search > Direct,3,0,0
955,Email,1,1,1175.76
956,Social Media,1,0,0
957,Organic Search > Direct,2,1,283.83
958,Email,1,1,752.7
959,Organic Search,1,1,692.57
960,Paid Search,1,1,301.64
961,Paid Search,1,0,0
962,Direct,1,0,0
963,Organic Search,1,0,0
964,Direct,1,1,153.19
965,Social Media,1,0,0
966,Organic Search,1,0,0
967,Direct,1,0,0
968,Direct,1,1,206.04
969,Organic Search > Social Media,2,0,0
970,Direct,1,1,301.56
971,Social Media > Email > Paid Search > Direct,4,1,600.29
972,Paid Search,1,1,928.89
973,Email,1,0,0
974,Paid Search > Organic Search > Paid Search,3,1,237.55
975,Organic Search > Social Media > Social Media,3,0,0
976,Social Media > Social Media,2,0,0
977,Organic Search,1,0,0
978,Organic Search,1,0,0
979,Social Media,1,0,0
980,Social Media,1,1,246.08
981,Email > Direct,2,1,255.02
982,Direct,1,0,0
983,Paid Search,1,1,112.84
984,Social Media,1,0,0
985,Direct,1,0,0
986,Direct,1,0,0
987,Social Media,1,0,0
988,Paid Search,1,1,1946.43
989,Organic Search > Paid Search,2,1,93.45
990,Paid Search > Direct,2,1,278.04
991,Social Media > Social Media > Email,3,1,88.43
992,Paid Search > Organic Search,2,0,0
993,Social Media,1,0,0
994,Paid Search,1,1,246.01
995,Paid Search > Social Media > Paid Search > Organic Search > Direct,5,1,255.17
996,Organic Search > Paid Search > Email > Direct > Email,5,1,797.98
997,Email,1,0,0
998,Organic Search,1,1,742.7
999,Social Media,1,0,0
1000,Direct,1,0,0
1001,Paid Search,1,0,0
1002,Direct,1,1,369.7
1003,Direct,1,0,0
1004,Paid Search,1,0,0
1005,Paid Search > Organic Search,2,0,0
1006,Organic Search > Direct,2,0,0
1007,Organic Search,1,0,0
1008,Paid Search > Organic Search > Paid Search,3,1,1797.43
1009,Paid Search > Paid Search,2,1,1964.34
1010,Email,1,1,398.76
1011,Organic Search > Direct,2,1,63.57
1012,Email,1,1,336.59
1013,Organic Search > Email,2,1,210.13
1014,Social Media,1,1,571.01
1015,Email,1,1,608.88
1016,Direct > Paid Search,2,0,0
1017,Paid Search > Paid Search,2,0,0
1018,Paid Search > Direct,2,1,520.08
1019,Organic Search > Email,2,0,0
1020,Paid Search,1,0,0
1021,Organic Search,1,1,418.01
1022,Social Media > Email,2,0,0
1023,Social Media,1,1,51.26
1024,Social Media,1,1,221.88
1025,Social Media,1,0,0
1026,Paid Search > Direct,2,1,296.57
1027,Organic Search,1,0,0
1028,Organic Search > Paid Search,2,0,0
1029,Direct,1,0,0
1030,Direct,1,0,0
1031,Paid Search,1,1,66.84
1032,Organic Search,1,0,0
1033,Paid Search > Email > Paid Search,3,1,204.88
1034,Direct > Direct,2,1,383.41
1035,Social Media,1,1,129.08
1036,Paid Search > Organic Search > Paid Search > Social Media,4,0,0
1037,Paid Search,1,0,0
1038,Organic Search,1,0,0
1039,Direct,1,1,126.37
1040,Social Media > Paid Search,2,1,1788.07
1041,Organic Search > Direct > Email,3,0,0
1042,Organic Search > Paid Search > Organic Search > Direct > Organic Search,5,1,554.02
1043,Direct,1,1,799.24
1044,Paid Search,1,0,0
1045,Paid Search > Social Media,2,0,0
1046,Social Media > Social Media > Direct,3,1,175.54
1047,Social Media,1,0,0
1048,Email,1,1,178.53
1049,Paid Search > Social Media,2,0,0
1050,Social Media,1,0,0
1051,Social Media > Direct,2,1,171.91
1052,Organic Search > Email > Organic Search > Paid Search,4,0,0
1053,Paid Search > Direct,2,1,295.15
1054,Paid Search,1,1,697.79
1055,Email > Direct,2,1,213.42
1056,Paid Search,1,1,1274.99
1057,Paid Search,1,0,0
1058,Paid Search > Direct,2,0,0
1059,Paid Search > Direct,2,1,283.38
1060,Organic Search > Paid Search,2,1,96.73
1061,Paid Search,1,1,107.59
1062,Email,1,1,487.29
1063,Organic Search > Paid Search,2,0,0
1064,Organic Search > Organic Search,2,1,207.39
1065,Organic Search,1,1,114.56
1066,Organic Search,1,0,0
1067,Social Media,1,1,229.89
1068,Social Media > Social Media > Organic Search > Direct,4,0,0
1069,Direct > Social Media,2,0,0
1070,Social Media,1,0,0
1071,Email > Social Media,2,0,0
1072,Organic Search,1,0,0
1073,Paid Search > Direct,2,1,146.37
1074,Organic Search > Paid Search,2,0,0
1075,Paid Search > Direct > Social Media > Organic Search > Direct,5,1,245.97
1076,Paid Search > Paid Search > Direct > Social Media,4,0,0
1077,Email,1,0,0
1078,Email,1,1,422.23
1079,Organic Search > Direct > Email,3,0,0
1080,Email > Direct,2,1,1642.31
1081,Social Media > Organic Search > Paid Search > Direct > Email,5,0,0
1082,Organic Search,1,0,0
1083,Paid Search > Social Media,2,0,0
1084,Email,1,1,51.8
1085,Social Media,1,0,0
1086,Paid Search > Direct > Social Media,3,0,0
1087,Organic Search,1,0,0
1088,Paid Search > Direct > Email,3,1,1119.84
1089,Email,1,1,188.73
1090,Organic Search > Social Media > Email,3,1,1782.5
1091,Social Media,1,0,0
1092,Paid Search,1,1,103.61
1093,Paid Search > Email,2,1,624.07
1094,Organic Search,1,0,0
1095,Organic Search > Paid Search > Social Media,3,0,0
1096,Paid Search > Organic Search > Paid Search > Paid Search > Organic Search > Email,6,0,0
1097,Social Media,1,1,1396.21
1098,Direct,1,0,0
1099,Social Media > Direct > Email,3,1,929.01
1100,Organic Search,1,1,339.0
1101,Organic Search > Organic Search > Paid Search > Organic Search > Paid Search,5,0,0
1102,Email > Direct,2,1,510.65
1103,Social Media > Organic Search > Paid Search > Email,4,0,0
1104,Direct,1,1,210.6
1105,Social Media > Paid Search,2,0,0
1106,Social Media > Social Media > Email > Paid Search > Organic Search > Social Media,6,0,0
1107,Email,1,0,0
1108,Direct,1,0,0
1109,Social Media,1,0,0
1110,Direct,1,1,1636.21
1111,Direct,1,1,552.1
1112,Organic Search > Paid Search > Organic Search,3,1,370.77
1113,Organic Search > Social Media,2,0,0
1114,Paid Search > Organic Search,2,0,0
1115,Organic Search > Paid Search,2,1,614.04
1116,Direct,1,1,273.58
1117,Organic Search,1,0,0
1118,Social Media,1,0,0
1119,Paid Search > Social Media,2,0,0
1120,Direct > Email > Social Media > Paid Search,4,1,76.67
1121,Direct,1,1,568.3
1122,Email,1,1,170.57
1123,Social Media > Direct,2,0,0
1124,Direct,1,0,0
1125,Paid Search,1,0,0
1126,Direct > Direct > Email,3,1,249.82
1127,Paid Search,1,1,436.23
1128,Social Media > Paid Search,2,0,0
1129,Social Media > Direct,2,0,0
1130,Organic Search > Paid Search,2,1,203.19
1131,Organic Search > Direct > Email,3,1,419.55
1132,Paid Search > Social Media,2,0,0
1133,Paid Search,1,0,0
1134,Organic Search > Paid Search > Social Media,3,1,74.97
1135,Organic Search > Paid Search > Direct,3,1,289.79
1136,Organic Search,1,0,0
1137,Organic Search > Direct,2,0,0
1138,Email,1,1,1678.0
1139,Paid Search,1,1,439.04
1140,Social Media > Organic Search,2,0,0
1141,Paid Search,1,1,400.79
1142,Paid Search,1,1,203.09
1143,Organic Search > Paid Search,2,0,0
1144,Direct > Email,2,1,304.72
1145,Email > Direct,2,1,641.92
1146,Direct,1,1,207.93
1147,Organic Search > Paid Search,2,0,0
1148,Paid Search,1,1,709.34
1149,Organic Search > Paid Search > Social Media > Email > Direct > Email,6,1,161.22
1150,Direct,1,1,779.32
1151,Paid Search > Social Media > Organic Search,3,0,0
1152,Social Media,1,0,0
1153,Social Media > Organic Search > Paid Search > Paid Search > Organic Search,5,0,0
1154,Paid Search > Organic Search > Email,3,0,0
1155,Organic Search > Social Media > Paid Search,3,1,223.75
1156,Organic Search > Social Media,2,0,0
1157,Organic Search,1,0,0
1158,Organic Search,1,1,230.08
1159,Paid Search,1,0,0
1160,Paid Search > Email > Direct,3,0,0
1161,Social Media > Paid Search,2,1,581.51
1162,Social Media,1,1,385.8
1163,Paid Search,1,1,1162.79
1164,Paid Search > Email > Direct > Organic Search,4,0,0
1165,Email > Direct,2,1,280.52
1166,Direct,1,1,157.61
1167,Organic Search > Paid Search > Organic Search > Email > Direct,5,1,90.82
1168,Social Media > Email > Direct > Email > Direct > Email,6,0,0
1169,Direct,1,0,0
1170,Social Media > Social Media,2,0,0
1171,Email > Direct,2,0,0
1172,Organic Search > Social Media,2,0,0
1173,Social Media > Social Media,2,0,0
1174,Organic Search > Organic Search > Organic Search > Direct > Email > Paid Search > Email,7,1,849.22
1175,Organic Search > Direct,2,1,249.87
1176,Direct,1,1,995.37
1177,Email,1,0,0
1178,Organic Search,1,0,0
1179,Organic Search > Direct > Email,3,0,0
1180,Email,1,0,0
1181,Organic Search,1,0,0
1182,Organic Search,1,0,0
1183,Paid Search,1,1,165.21
1184,Email,1,1,289.13
1185,Social Media > Email > Direct,3,1,284.36
1186,Paid Search > Email,2,1,271.88
1187,Direct > Email > Paid Search,3,1,91.84
1188,Organic Search > Paid Search,2,0,0
1189,Organic Search > Organic Search,2,0,0
1190,Paid Search,1,1,72.37
1191,Organic Search > Paid Search,2,1,498.79
1192,Social Media > Organic Search,2,1,1687.2
1193,Organic Search > Paid Search,2,0,0
1194,Email,1,1,1158.08
1195,Organic Search,1,1,83.68
1196,Direct,1,1,376.83
1197,Social Media > Paid Search > Social Media > Email,4,1,257.84
1198,Direct,1,1,88.76
1199,Organic Search > Social Media > Email > Organic Search,4,1,96.38
1200,Organic Search,1,0,0
1201,Email > Email,2,1,523.37
1202,Paid Search,1,1,530.88
1203,Social Media > Email,2,1,180.8
1204,Organic Search,1,0,0
1205,Organic Search,1,0,0
1206,Organic Search > Direct > Paid Search,3,1,1486.88
1207,Paid Search,1,1,141.59
1208,Social Media > Organic Search,2,0,0
1209,Organic Search > Direct,2,0,0
1210,Organic Search,1,0,0
1211,Organic Search,1,1,266.38
1212,Paid Search,1,1,898.72
1213,Organic Search > Paid Search > Email,3,0,0
1214,Direct > Paid Search,2,1,313.68
1215,Paid Search > Social Media,2,0,0
1216,Organic Search,1,0,0
1217,Paid Search > Paid Search,2,1,164.68
1218,Social Media,1,0,0
1219,Organic Search > Paid Search > Direct,3,1,299.61
1220,Paid Search > Direct > Direct,3,0,0
1221,Paid Search > Direct,2,0,0
1222,Paid Search,1,1,537.89
1223,Organic Search,1,0,0
1224,Direct > Email,2,0,0
1225,Paid Search > Direct,2,0,0
1226,Direct,1,1,796.05
1227,Paid Search > Email > Social Media,3,0,0
1228,Organic Search,1,0,0
1229,Social Media > Social Media,2,1,755.55
1230,Organic Search > Organic Search > Email > Paid Search > Direct,5,1,252.77
1231,Organic Search > Email,2,0,0
1232,Social Media,1,0,0
1233,Email > Social Media,2,0,0
1234,Social Media,1,1,338.09
1235,Paid Search,1,1,247.09
1236,Organic Search,1,0,0
1237,Paid Search,1,0,0
1238,Paid Search,1,0,0
1239,Direct > Email,2,1,206.86
1240,Email > Direct > Direct > Organic Search > Direct > Social Media,6,1,62.63
1241,Social Media > Email > Direct,3,1,333.25
1242,Organic Search > Email > Paid Search > Paid Search,4,1,149.8
1243,Organic Search > Direct,2,0,0
1244,Organic Search > Paid Search,2,1,591.35
1245,Organic Search,1,1,869.37
1246,Organic Search,1,0,0
1247,Paid Search,1,0,0
1248,Organic Search,1,1,408.98
1249,Paid Search,1,1,126.2
1250,Direct,1,1,276.88
1251,Organic Search > Organic Search,2,0,0
1252,Organic Search > Email,2,1,144.95
1253,Organic Search,1,0,0
1254,Direct,1,0,0
1255,Email > Organic Search,2,1,162.52
1256,Organic Search > Paid Search,2,1,180.82
1257,Organic Search > Direct,2,0,0
1258,Organic Search,1,1,195.75
1259,Social Media > Organic Search > Paid Search > Email,4,0,0
